InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
116,FRUTOS SECOS DELICIA 50g,1,18/09/2020,0.98,488,Ecuador
116,BANANO FILIPINO(GUINEO 5-7) x kg,1.68,18/09/2020,0.53,488,Ecuador
116,CEBOLLA PERLA PELADA GS x kg,0.37,18/09/2020,1.04,488,Ecuador
116,TOMATE RIÑON x kg,0.67,18/09/2020,1.08,488,Ecuador
118,ZANAHORIA x kg,0.94,18/09/2020,0.8,717,Ecuador
118,TOALLA HIGENICA KOTEX NORMAL x10,1,18/09/2020,1.15,717,Ecuador
118,CEBOLLA ROJA PELADA GS x kg,0.65,18/09/2020,1.05,717,Ecuador
118,CEBOLLA PERLA PELADA GS x kg,0.17,18/09/2020,1.04,717,Ecuador
118,MARGARINA BONELLA VITAL 250g,1,18/09/2020,1.25,717,Ecuador
118,PAPEL ALUMINIO DIFANO 7.62mts,1,18/09/2020,1.23,717,Ecuador
120,POLLO PELADO CON MENUDENCIA x kg,2.055,18/09/2020,3,47,Ecuador
120,MARGARINA BONELLA VITAL 250g,1,18/09/2020,1.25,47,Ecuador
120,PAPA SUPER CHOLA LAVADA C x kg,0.64,18/09/2020,0.79,47,Ecuador
120,CEBOLLA PERLA PELADA GS x kg,0.33,18/09/2020,1.04,47,Ecuador
120,LIMON MEYER x kg,0.28,18/09/2020,0.73,47,Ecuador
120,MELLOCO PINTADO AL VACIO x kg,0.62,18/09/2020,1.74,47,Ecuador
120,ZAPALLO RODAJAS x kg,1.12,18/09/2020,0.81,47,Ecuador
120,MERMELADA DE MORA SNOB 290g,1,18/09/2020,1.58,47,Ecuador
122,LECHUGA CRESPA HORTANA 200g,1,18/09/2020,0.95,778,Ecuador
122,AGUACATE x kg,0.48,18/09/2020,2.05,778,Ecuador
124,CEREAL KELL FROOT LOOPS 370g,1,18/09/2020,5.76,628,Ecuador
124,CHIFLES TORTOLINES ORIGINAL 150g,1,18/09/2020,1.25,628,Ecuador
124,FUNDA MULTIUSO BLANCA 18x22 LA BURRITA x10,2,18/09/2020,0.37,628,Ecuador
124,ESPONJA ESPIRAL SCOTCH BRITE METALICA,3,18/09/2020,0.58,628,Ecuador
124,CEREAL DE TRIGO CHICHITOS 300g,1,18/09/2020,3.12,628,Ecuador
124,PAN INTEGRAL TRIGUEÑO EL HORNO 650g,2,18/09/2020,1.75,628,Ecuador
124,GALLETA CON AVENA Y COCO GUSTAMAS 200 GR 500g,1,18/09/2020,1.45,628,Ecuador
124,PECHUGA POLLO PLATO x kg,0.735,18/09/2020,7.18,628,Ecuador
124,AJI GS x kg,0.09,18/09/2020,1.5,628,Ecuador
124,YUCA PELADA AL VACIO x kg,0.4,18/09/2020,1.15,628,Ecuador
124,TOMATE CHERRY FUNDA x kg,0.355,18/09/2020,2.57,628,Ecuador
124,AZUCAR MORENA SAN CARLOS 2kg,1,18/09/2020,1.85,628,Ecuador
124,PAPA CHAUCHA 2DA x kg,0.9,18/09/2020,1.01,628,Ecuador
124,CHAMPIÑONES GUIPI ENTEROS 200g,2,18/09/2020,2.08,628,Ecuador
124,VINON TINTO CABER-MERLOT MIRAFLORES 750ml,1,18/09/2020,5.16,628,Ecuador
124,YOGURT DULACS GUANABANA 1.75g,1,18/09/2020,3.79,628,Ecuador
124,CHICHARRON x kg,0.245,18/09/2020,6.85,628,Ecuador
124,SALSA DE TOMATE LOS ANDES SQUIZ 395g,1,18/09/2020,2.1,628,Ecuador
124,YOGURT CASERO DURAZNO 1Lt,1,18/09/2020,1.9,628,Ecuador
124,ARANDANOS TARRINA 125g,3,18/09/2020,1.42,628,Ecuador
124,LAUREL HOJA SECA GS 30GR,1,18/09/2020,0.5,628,Ecuador
124,QUESO NUTRILECHE DON ALEJO 250g,1,18/09/2020,1.7,628,Ecuador
124,SALCHICHAS DE PAVO JURIS  200g,2,18/09/2020,2.95,628,Ecuador
124,TORTILLAS CLASICAS BIMBO 200g,2,18/09/2020,1.5,628,Ecuador
126,GALLETA MARIA 172g,2,18/09/2020,0.8,628,Ecuador
126,PATATAS PICANTE 60g,2,18/09/2020,0.58,628,Ecuador
126,CHAMPIÑONES GUIPI ENTEROS 200g,1,18/09/2020,2.08,628,Ecuador
126,PIERNA DE POLLO PLATO x Kg,0.385,18/09/2020,4.18,628,Ecuador
126,SALCHICHAS DE PAVO JURIS  200g,2,18/09/2020,2.95,628,Ecuador
126,MENUDENCIA DE POLLO PLATO x kg,0.455,18/09/2020,2.59,628,Ecuador
126,TOMATE RIÑON x kg,1.48,18/09/2020,1.08,628,Ecuador
126,GRANOLA ALINTEG 250g,1,18/09/2020,1.55,628,Ecuador
126,TOMATE TACONAZO HORTANA ,1,18/09/2020,1.67,628,Ecuador
126,HUEVOS DE CODORNIZ RANCHO PALMAS x24,1,18/09/2020,2.57,628,Ecuador
126,CEREAL KELL FROOT LOOPS 105g,1,18/09/2020,1.42,628,Ecuador
126,CREMA DE LECHE REY 450g,2,18/09/2020,2.03,628,Ecuador
126,YUCA PELADA AL VACIO x kg,0.405,18/09/2020,1.15,628,Ecuador
126,YUCA PELADA AL VACIO x kg,0.365,18/09/2020,1.15,628,Ecuador
126,YUCA PELADA AL VACIO x kg,0.405,18/09/2020,1.15,628,Ecuador
126,MANJAR DE LECHE Y COCO FLORESKA 300g,1,18/09/2020,1.3839,628,Ecuador
126,SALSA DE TOMATE LOS ANDES SQUIZ 395g,1,18/09/2020,2.1,628,Ecuador
126,PAPA CHAUCHA 2DA x kg,1.37,18/09/2020,1.01,628,Ecuador
126,QUESO KIOSKO MADURO CHEDAR JAVIER LONJ 150g,1,18/09/2020,2.95,628,Ecuador
126,ROMERO GS 30GR,2,18/09/2020,0.6,628,Ecuador
126,CANELA EN RAMA FUNDA GS 50g,1,18/09/2020,1.31,628,Ecuador
126,FUNDA MULTIUSO BLANCA 18x22 LA BURRITA x10,2,18/09/2020,0.37,628,Ecuador
126,NUECES 100g,1,18/09/2020,1.49,628,Ecuador
126,CAKE BIMBOLETES GOSTAS DE CHOCOLATE 70g,5,18/09/2020,0.54,628,Ecuador
126,CAKE INACAKE GEMELO 80g,5,18/09/2020,0.54,628,Ecuador
126,MAYONESA SQUI ANDES 330g,1,18/09/2020,2.33,628,Ecuador
129,NABO REPOLLO x kg,1.06,18/09/2020,0.52,703,Ecuador
129,GALLETA MARIA 172g,1,18/09/2020,0.8,703,Ecuador
129,ZUQUINI VERDE x kg,0.72,18/09/2020,0.74,703,Ecuador
129,CEBOLLA PERLA PELADA GS x kg,0.44,18/09/2020,1.04,703,Ecuador
129,TOMATE RIÑON x kg,0.69,18/09/2020,1.08,703,Ecuador
129,NUECES 100g,1,18/09/2020,1.49,703,Ecuador
129,BROCOLI x kg,0.24,18/09/2020,1.3,703,Ecuador
129,NARANJILLA FUNDA x kg,0.57,18/09/2020,1.48,703,Ecuador
129,PERA x Kg,0.3,18/09/2020,1.89,703,Ecuador
129,LENTEJA SECA 500g,1,18/09/2020,0.91,703,Ecuador
131,PAN INTEGRAL MINI EL HORNO,1,18/09/2020,1.3,770,Ecuador
135,CULANTRO ATADO ± 200gr,1,18/09/2020,0.33,175,Ecuador
135,CEBOLLA ROJA PELADA GS x kg,1.15,18/09/2020,1.05,175,Ecuador
136,CARNE FILETEADA DE CERDO x kg,0.56,18/09/2020,6.94,231,Ecuador
136,PIMIENTO ROJO x kg,0.19,18/09/2020,1.65,231,Ecuador
136,YOGURT GRIEGO EL TOKTE NATURAL 400g,2,18/09/2020,3.48,231,Ecuador
136,HELADO FROZEN FRESA TOPSY ,1,18/09/2020,0.2232,231,Ecuador
136,POLLO PELADO CON MENUDENCIA x kg,2.275,18/09/2020,3,231,Ecuador
138,HARINA EN BOLOSA ESTRELLA DE ORO 2kg,1,18/09/2020,2.13,1,Ecuador
138,PIERNA DE POLLO PLATO x Kg,0.49,18/09/2020,4.18,1,Ecuador
138,PIERNA DE POLLO PLATO x Kg,0.505,18/09/2020,4.18,1,Ecuador
138,TAMARINDO x kg,0.526,18/09/2020,2.65,1,Ecuador
138,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),1.06,18/09/2020,1.13,1,Ecuador
138,INFUSION DE HORCHATA ILE ,1,18/09/2020,1.15,1,Ecuador
138,FLOR DE JAMAICA EMPACADO x Kg,0.235,18/09/2020,2.8,1,Ecuador
138,PEPA DE ZAMBO 100 g,2,18/09/2020,1.19,1,Ecuador
138,CHOCLO DESGRANADO x kg,1.43,18/09/2020,3.4,1,Ecuador
138,CANELA MOLIDA GS 100g,1,18/09/2020,2.73,1,Ecuador
138,MANZANA ROYAL x kg,0.65,18/09/2020,1.81,1,Ecuador
138,SALCHICHA DE POLLO MINI 100g,1,18/09/2020,0.64,1,Ecuador
138,FREJOL BLANCO DESVAINADO x Kg,1.23,18/09/2020,2.68,1,Ecuador
138,REINA CLAUDIA GS x kg,0.45,18/09/2020,2.74,1,Ecuador
138,TORONJA x kg,1.84,18/09/2020,0.54,1,Ecuador
138,CEBOLLA PERLA PELADA GS x kg,0.77,18/09/2020,1.04,1,Ecuador
138,PECHUGA POLLO PLATO x kg,0.69,18/09/2020,7.18,1,Ecuador
138,TOMATE RIÑON x kg,1.34,18/09/2020,1.08,1,Ecuador
138,CANELA EN RAMA FUNDA GS 50g,1,18/09/2020,1.31,1,Ecuador
138,PULPA DE MANZANA MARIA MORENA 1kg,1,18/09/2020,2.5,1,Ecuador
138,PECHUGA POLLO PLATO x kg,0.48,18/09/2020,7.18,1,Ecuador
141,LECHUGA CRESPA HORTANA 200g,2,18/09/2020,0.95,193,Ecuador
141,PEPINILLO x kg,0.22,18/09/2020,0.77,193,Ecuador
141,MAIZABROSA 500g,1,18/09/2020,1.3,193,Ecuador
141,TOMATE CHERRY FUNDA x kg,0.345,18/09/2020,2.57,193,Ecuador
141,AJO SECO x kg,0.18,18/09/2020,3.79,193,Ecuador
143,CARNE FILETEADA DE RES x kg,0.69,18/09/2020,7.85,393,Ecuador
143,CEBOLLA ROJA PELADA GS x kg,0.34,18/09/2020,1.05,393,Ecuador
143,PIMIENTO VERDE x kg,0.09,18/09/2020,1.4,393,Ecuador
143,TRIDENT MENTA x6,1,18/09/2020,0.446,393,Ecuador
147,POLLO PELADO CON MENUDENCIA x kg,2.23,18/09/2020,3,617,Ecuador
149,PIÑA HAWAIANA x kg,2.96,19/09/2020,0.75,643,Ecuador
149,PIMIENTO MORRON ROJO x kg,0.16,19/09/2020,2.99,643,Ecuador
149,QUESO MOZZARELLA MEGASALTO 400g,1,19/09/2020,3.99,643,Ecuador
149,NARANJA SIN PEPA x kg,1.06,19/09/2020,1.86,643,Ecuador
149,TOMATE RIÑON x kg,0.55,19/09/2020,1.08,643,Ecuador
149,KIWI x kg,0.35,19/09/2020,2.49,643,Ecuador
150,LECHUGA CRIOLLA HORTANA,1,19/09/2020,0.86,247,Ecuador
150,COL DANIELA GS x kg,0.7,19/09/2020,0.58,247,Ecuador
150,PEREJIL ATADO ± 300gr,1,19/09/2020,0.33,247,Ecuador
150,APIO EN TALLO x kg,0.45,19/09/2020,0.9,247,Ecuador
150,ZAMBO x Kg,1.13,19/09/2020,0.88,247,Ecuador
150,NABO (CHACRA) ATADO ± 350gr,1,19/09/2020,0.33,247,Ecuador
150,QUESO FRESCO LA CHONTA 500g,1,19/09/2020,4.1,247,Ecuador
150,QUESO FRESCO FLORESKA 500g,1,19/09/2020,2.99,247,Ecuador
150,AGUACATE x kg,0.98,19/09/2020,2.05,247,Ecuador
150,TOMATE RIÑON x kg,1.36,19/09/2020,1.08,247,Ecuador
150,NARANJA x kg,0.47,19/09/2020,0.44,247,Ecuador
150,ZUQUINI VERDE x kg,0.46,19/09/2020,0.74,247,Ecuador
156,NUECES 100g,1,19/09/2020,1.3857,764,Ecuador
156,CIRUELA PASAS S/P GS 200g,1,19/09/2020,0.8277,764,Ecuador
156,CEBOLLA ROJA PELADA GS x kg,0.37,19/09/2020,0.9765,764,Ecuador
156,LECHE NUTRI c13 ENTERA FUNDA 1Lt,1,19/09/2020,0.837,764,Ecuador
156,CHOCOLATE NUTELLA  15g,1,19/09/2020,0.3238,764,Ecuador
157,HUEVOS DE CAMPO 15UND,1,19/09/2020,3,678,Ecuador
157,PAN BLANCO SUPAN 20 RODAJAS 525g,1,19/09/2020,1.7,678,Ecuador
157,JAMON SANDUCHERO ITALIANA 85GR,1,19/09/2020,0.8,678,Ecuador
157,SALCHICHA FRANK ITALIANA 100g,1,19/09/2020,0.55,678,Ecuador
157,CHORIZO ITALIANA PAISA  2.27kg,0.42,19/09/2020,8.33,678,Ecuador
157,CARNE FILETEADA DE CERDO x kg,0.6,19/09/2020,6.94,678,Ecuador
157,CARNE DE RES PARA SECO x kg,1,19/09/2020,5.55,678,Ecuador
157,PAPA SUPER CHOLA LAVADA C x kg,1.86,19/09/2020,0.79,678,Ecuador
157,LIMON SUTIL x kg,0.6,19/09/2020,1.37,678,Ecuador
157,PLATANO VERDE x kg,2.11,19/09/2020,0.65,678,Ecuador
157,COSTILLA DE RES x kg,0.73,19/09/2020,4.16,678,Ecuador
157,PAPAYA HAWAIANA x kg,0.58,19/09/2020,0.82,678,Ecuador
159,PAPEL ALUMINIO GOLDERY 8 mts,1,19/09/2020,1.06,59,Ecuador
161,AZUCAR MORENA SAN CARLOS 1kg,1,19/09/2020,0.92,799,Ecuador
161,SAL PARRILLERA YODADA 500g,1,19/09/2020,2.6,799,Ecuador
161,CEREAL DEL MAIZ CHICHITOS 60g,1,19/09/2020,0.56,799,Ecuador
161,PAPA HOJA NATURAL FLAMINGO 35 g,1,19/09/2020,0.32,799,Ecuador
161,NACHOS DE QUESO 150g,1,19/09/2020,1.2,799,Ecuador
161,PAN INTEGRAL TRIGUEÑO EL HORNO 650g,3,19/09/2020,1.75,799,Ecuador
161,MANZANILLA x ATADO ± 300gr,1,19/09/2020,0.35,799,Ecuador
161,PINOL 500g,2,19/09/2020,0.92,799,Ecuador
161,MACHICA GS 500g,1,19/09/2020,0.58,799,Ecuador
161,GALLETA QUINUA-AMARANTO NUAMA 40g,10,19/09/2020,0.4464,799,Ecuador
161,SAL CRISAL 1kg,1,19/09/2020,0.55,799,Ecuador
161,YOGURT TONI MIX BOLITAS DE COLORES 190g (VABO),1,19/09/2020,0.84,799,Ecuador
163,k-CHITOS PICANTES 67g,1,19/09/2020,0.2883,476,Ecuador
163,POWERADE MORA AZUL  1Lt,1,19/09/2020,0.8303,476,Ecuador
163,PESCADO LENGUADO FILETEADO EMP. x kg,0.452,19/09/2020,7.7376,476,Ecuador
164,GRANADILLA COLOMBIANA x Kg,0.69,19/09/2020,1.74,156,Ecuador
164,DURAZNO x Kg,0.35,19/09/2020,2.55,156,Ecuador
165,PASTA DENTAL COLGATE TRIPLE ACCION 150ml,1,19/09/2020,2.5482,335,Ecuador
165,FUNDA PARA BASURA NEGRA HG 30x36,1,19/09/2020,0.8277,335,Ecuador
165,CHERRY NEGRO 60ml,1,19/09/2020,1.5777,335,Ecuador
165,DESODORANTE DOVE CLEAR TONE AER 150ml,1,19/09/2020,3.8874,335,Ecuador
165,PAÑO PARRILLA SCOTCH BRITE x u,1,19/09/2020,0.7347,335,Ecuador
165,PROMOCION,1,19/09/2020,0.93,335,Ecuador
167,ALBAHACA DE SAL x Kg,0.14,19/09/2020,3.78,772,Ecuador
167,TRUCHA PLATO x kg,0.425,19/09/2020,6.24,772,Ecuador
167,AGUA PURE WATER 1Lt,1,19/09/2020,0.45,772,Ecuador
167,CARNE PURA DE RES kg,0.54,19/09/2020,7.57,772,Ecuador
167,COSTILLA DE RES x kg,0.58,19/09/2020,4.16,772,Ecuador
167,TRIDENT MENTA x3,1,19/09/2020,0.2232,772,Ecuador
169,JUGO CIFRUT 1Lt,1,19/09/2020,0.4185,746,Ecuador
169,LECHE NUTRI DESLACTOSADA POLITILENO 900ml,1,19/09/2020,0.93,746,Ecuador
170,CUARTO DE POLLO PLATO x kg,0.665,19/09/2020,3.54,322,Ecuador
170,LOMO FALDA DE RES AL VACIO x kg,0.405,19/09/2020,9.21,322,Ecuador
170,VAINITA x kg,0.31,19/09/2020,2.25,322,Ecuador
170,YUCA PELADA x kg,0.76,19/09/2020,0.79,322,Ecuador
170,PAPA CHAUCHA 3RA 1 FUNDA,1,19/09/2020,1.35,322,Ecuador
170,ZANAHORIA x kg,0.79,19/09/2020,0.8,322,Ecuador
170,CHOCOLATE MANICHO 28g,1,19/09/2020,0.45,322,Ecuador
172,AGUA MINERAL GUITIG 1.5Lt,1,19/09/2020,0.89,645,Ecuador
172,APLANCHADOS MISHKI,1,19/09/2020,1.116,645,Ecuador
172,PAN INTEGRAL TRIGUEÑO EL HORNO 650g,1,19/09/2020,1.75,645,Ecuador
172,FIDEO PRECOCIDO ORIENTAL RAPIDITO RES 500g x5,1,19/09/2020,3.11,645,Ecuador
172,QUESO FRESCO FRISKA 250g,1,19/09/2020,1.5,645,Ecuador
172,COCOA UNIVERSAL 150g,2,19/09/2020,0.89,645,Ecuador
172,COCOA UNIVERSAL 420g,1,19/09/2020,2.23,645,Ecuador
172,TOMATE RIÑON x kg,0.68,19/09/2020,1.08,645,Ecuador
172,LIMON SUTIL x kg,0.89,19/09/2020,1.37,645,Ecuador
172,AGUACATE x kg,0.71,19/09/2020,2.05,645,Ecuador
172,VAINITA x kg,0.29,19/09/2020,2.25,645,Ecuador
172,PIMIENTO VERDE x kg,0.51,19/09/2020,1.4,645,Ecuador
172,ZANAHORIA x kg,1.055,19/09/2020,0.8,645,Ecuador
173,LECHE NUTRI c21 SEMIDESCREMADA 1Lt,3,19/09/2020,0.95,460,Ecuador
173,PAN BLANCO SUPAN 20 RODAJAS 525g,2,19/09/2020,1.7,460,Ecuador
173,LECHE CONDENSADA LA LECHERA 100g,1,19/09/2020,0.94,460,Ecuador
173,YOGURT DULACS DURAZNO 1.75g,1,19/09/2020,3.79,460,Ecuador
173,GASEOSA COCA 1.14ml ,2,19/09/2020,0.9821,460,Ecuador
173,COMINO MOLIDO 100g,2,19/09/2020,0.74,460,Ecuador
173,CARNE PURA DE RES kg,0.44,19/09/2020,7.57,460,Ecuador
173,CHOCOLATE CORONA  250g,1,19/09/2020,1.87,460,Ecuador
173,AZUCAR SAN CARLOS 5kg,1,19/09/2020,4.69,460,Ecuador
173,LAVAVAJILLA LIQUIDO FRUTOS ROJOS 500ml,1,19/09/2020,1.43,460,Ecuador
173,DESODORANTE AXE ANTITRANS SECO DARK TEMPTATI 150ml,1,19/09/2020,3.6404,460,Ecuador
175,POLLO PELADO CON MENUDENCIA x kg,2.18,19/09/2020,3,714,Ecuador
175,PAN BRIOCHE MINI EL HORNO,2,19/09/2020,1.3,714,Ecuador
175,PAN MANITOS MINI EL HORNO,3,19/09/2020,1.3,714,Ecuador
175,NACHOS DE QUESO 45g,1,19/09/2020,0.47,714,Ecuador
175,AZUCAR MORENA SAN CARLOS 1kg,1,19/09/2020,0.92,714,Ecuador
175,PASAS 100g,1,19/09/2020,0.4,714,Ecuador
175,QUESILLO GS x kg,0.385,19/09/2020,4.36,714,Ecuador
175,COLIFLOR BLANCA GS x kg,0.44,19/09/2020,1.02,714,Ecuador
175,CULANTRO ATADO ± 200gr,1,19/09/2020,0.33,714,Ecuador
175,NUECES 100g,1,19/09/2020,1.49,714,Ecuador
175,ALMENDRAS 100GR,1,19/09/2020,1.62,714,Ecuador
175,YOGURT TONI DURAZNO 600ml,1,19/09/2020,1.75,714,Ecuador
175,GASEOSA LIGHT COCA COLA 2Lt,1,19/09/2020,2.23,714,Ecuador
177,GELATINA ROYAL DE PIÑA 400g,1,19/09/2020,2.83,306,Ecuador
177,PAPA HOJA NATURAL FLAMINGO 290 g,1,19/09/2020,2.45,306,Ecuador
178,MUSLOS DE POLLO PLATO x kg,0.545,19/09/2020,4.18,622,Ecuador
178,PAPA SUPER CHOLA LAVADA C x kg,1.26,19/09/2020,0.79,622,Ecuador
179,POLVO PARA HORNEAR ROYAL 20g,8,19/09/2020,0.29,772,Ecuador
179,NUECES 100g,2,19/09/2020,1.49,772,Ecuador
179,AGUA MINERAL GUITIG 500ml,1,19/09/2020,0.54,772,Ecuador
181,CLORO CLOROX 500cc,1,19/09/2020,0.76,250,Ecuador
181,CUCHARA SOPERA BLANCA x50,1,19/09/2020,1.15,250,Ecuador
181,CULANTRO ATADO ± 200gr,1,19/09/2020,0.33,250,Ecuador
181,CEBOLLA VITALIZA GS x kg,0.23,19/09/2020,1.68,250,Ecuador
181,PEREJIL ATADO ± 300gr,2,19/09/2020,0.33,250,Ecuador
181,FLOR DE JAMAICA EMPACADO x Kg,0.29,19/09/2020,2.8,250,Ecuador
181,AJO SECO x kg,0.13,19/09/2020,3.79,250,Ecuador
183,TOSTADA INTEGRAL GRILE 120g,1,19/09/2020,1.4,778,Ecuador
183,TORTILLA MAMA FANNY HARINA DE TRIGO 400g,2,19/09/2020,2.35,778,Ecuador
183,ARROZ MACAREÑITO OLIMPO 1.5 Kg,2,19/09/2020,1.69,778,Ecuador
183,PERA FORELLE x Kg,1.48,19/09/2020,2.16,778,Ecuador
183,PAPAYA HAWAIANA x kg,1.84,19/09/2020,0.82,778,Ecuador
183,MANZANA ROYAL x kg,1.46,19/09/2020,1.81,778,Ecuador
183,CHIRIMOYA GS x kg,1.7,19/09/2020,3.39,778,Ecuador
183,SANDIA VERDE CLARA x Kg,4.27,19/09/2020,0.62,778,Ecuador
183,QUESO NANDITO 500g,1,19/09/2020,4.08,778,Ecuador
183,QUESO NUTRI 500g,1,19/09/2020,3.3,778,Ecuador
183,REINA CLAUDIA GS x kg,0.85,19/09/2020,2.74,778,Ecuador
183,MELLOCO PINTADO AL VACIO x kg,0.64,19/09/2020,1.74,778,Ecuador
183,ANIS ESTRELLADO 100g,1,19/09/2020,1.44,778,Ecuador
185,ENERGIZANTE VIVE 100 GINSENG 475ml,2,19/09/2020,0.86,448,Ecuador
185,HORCHATA DEL AUSTRO 30g,2,19/09/2020,0.55,448,Ecuador
185,HORCHATA LA ABUELITA 30g,2,19/09/2020,0.6,448,Ecuador
185,TE MENTA ILE x 25 und,2,19/09/2020,1.15,448,Ecuador
185,TE DE FRUTAS DEL BOSQUE HORNIMANS x25,1,19/09/2020,1.92,448,Ecuador
185,FIDEO TOSCANA TORNILLO 400g,1,19/09/2020,1.15,448,Ecuador
185,PANELA GRANULADA 500g,1,19/09/2020,0.86,448,Ecuador
185,ARANDANO DESHIDRATADO 100g,2,19/09/2020,1.1,448,Ecuador
185,ALMENDRAS 100GR,3,19/09/2020,1.62,448,Ecuador
185,APANADURA BIMBO PAN MOLIDO 250g,2,19/09/2020,1,448,Ecuador
185,AGUACATE x kg,1.51,19/09/2020,2.05,448,Ecuador
185,APIO ATADO ± 300gr,1,19/09/2020,0.33,448,Ecuador
185,MANZANA ROYAL x kg,0.67,19/09/2020,1.81,448,Ecuador
185,ATACO x ATADO,1,19/09/2020,0.45,448,Ecuador
185,BABACO x kg,1.33,19/09/2020,0.91,448,Ecuador
185,PLATANO MADURO x kg,2.27,19/09/2020,0.65,448,Ecuador
185,VINAGRE PARRIS BLANCO 500g,1,19/09/2020,0.94,448,Ecuador
185,LOMO FALDA DE RES AL VACIO x kg,0.43,19/09/2020,9.21,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.68,19/09/2020,7.18,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.665,19/09/2020,7.18,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.525,19/09/2020,7.18,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.66,19/09/2020,7.18,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.495,19/09/2020,7.18,448,Ecuador
185,PECHUGA POLLO PLATO x kg,0.645,19/09/2020,7.18,448,Ecuador
187,HUEVO CUBANO x30,1,19/09/2020,3.29,59,Ecuador
188,ENERGIZANTE V220 600ml,1,19/09/2020,0.8633,522,Ecuador
190,BANANO FILIPINO(GUINEO 5-7) x kg,2.44,19/09/2020,0.53,772,Ecuador
190,MUSLOS DE POLLO PLATO x kg,0.57,19/09/2020,4.18,772,Ecuador
190,PLATANO VERDE x kg,1.27,19/09/2020,0.65,772,Ecuador
190,AGUACATE x kg,1.03,19/09/2020,2.05,772,Ecuador
190,YOGURT LA HACIENDA MORA 2Lt,1,19/09/2020,3.46,772,Ecuador
193,MANDARINA INJERTA x Kg,3.54,19/09/2020,0.41,29,Ecuador
193,JAMON SANDUCHERO ITALIANA EMP 10x10 450g,1,19/09/2020,3.8,29,Ecuador
195,MORTADELA ESPECIAL PIGGIS 400gr,1,19/09/2020,1.58,773,Ecuador
195,SALCHICHA DE POLLO MINI 100g,2,19/09/2020,0.64,773,Ecuador
195,MANDARINA SIN PEPA x Kg,0.97,19/09/2020,2.43,773,Ecuador
195,HUEVO CUBANO x15,1,19/09/2020,1.75,773,Ecuador
195,TALLARIN CHINO ORIENTAL FINO 200g,2,19/09/2020,0.9,773,Ecuador
195,CARNE PURA DE CERDO x kg,0.53,19/09/2020,6.55,773,Ecuador
195,AGUACATE x kg,0.53,19/09/2020,2.05,773,Ecuador
197,CIRUELA PASAS S/P GS 200g,1,19/09/2020,0.8544,438,Ecuador
199,NARANJA x kg,4.94,19/09/2020,0.44,778,Ecuador
199,NARANJA x kg,5.26,19/09/2020,0.44,778,Ecuador
201,HORCHATA DEL AUSTRO 30g,2,19/09/2020,0.55,237,Ecuador
201,ACEITE GIRASOL 2Lt,1,19/09/2020,6.41,237,Ecuador
201,JARABE DE JENGIBRE CHANKUAP ADULTOS 130ml,4,19/09/2020,3.91,237,Ecuador
201,CEBOLLA PERLA PELADA GS x kg,1.27,19/09/2020,1.04,237,Ecuador
201,TOMATE RIÑON x kg,1.21,19/09/2020,1.08,237,Ecuador
201,LECHE NUTRI c21 SEMIDESCREMADA 1Lt,3,19/09/2020,0.95,237,Ecuador
202,PIÑA HAWAIANA x kg,1.71,19/09/2020,0.75,262,Ecuador
202,PAPAYA HAWAIANA x kg,0.94,19/09/2020,0.82,262,Ecuador
202,LOMO FALDA DE RES AL VACIO x kg,0.485,19/09/2020,9.21,262,Ecuador
202,LECHE NUTRI c85 UHT SEMIDESCRM CARTON 1Lt,1,19/09/2020,1.4,262,Ecuador
202,ACEITE GIRASOL 1Lt,1,19/09/2020,3.1,262,Ecuador
202,YOGURT LA HACIENDA DURAZNO 1Lt,1,19/09/2020,1.95,262,Ecuador
202,GALLETA DE COCO 206g,2,19/09/2020,1.2,262,Ecuador
202,PAPAS TOSTITOS 150g,1,19/09/2020,1.2,262,Ecuador
202,PATACON CHIFLE DULCE 230g,1,19/09/2020,1.25,262,Ecuador
202,CERVEZA  PILSENER 330cc,1,19/09/2020,1.0714,262,Ecuador
202,ATUN VAN CAMPS MEDIANO A/F 184g,1,19/09/2020,1.51,262,Ecuador
202,HUEVO LA HACIENDA x15 ,1,19/09/2020,3.6,262,Ecuador
202,CRISTAL 200ml,1,19/09/2020,1.5446,262,Ecuador
204,PLATANO MADURO x kg,0.45,19/09/2020,0.65,311,Ecuador
204,CEBOLLA VITALIZA GS x kg,0.21,19/09/2020,1.68,311,Ecuador
204,ZUQUINI VERDE x kg,0.44,19/09/2020,0.74,311,Ecuador
204,GASEOSA LIGHT COCA COLA 2Lt,1,19/09/2020,2.23,311,Ecuador
204,TILAPIA FILETE EMP x kg,0.48,19/09/2020,9.8,311,Ecuador
206,POWERADE FRUTAS TROPICALES 1Lt,1,19/09/2020,0.95,232,Ecuador
206,CEREAL TRIX 230g,1,19/09/2020,3.22,232,Ecuador
206,ROSCONCITOS 80g,1,19/09/2020,0.89,232,Ecuador
206,LECHE NUTRI c21 SEMIDESCREMADA 1Lt,2,19/09/2020,0.95,232,Ecuador
